t,theta,omega,x,y
0.0000000000,0.0510171806,0.6046207705,0.0509950527,-0.9986989059
0.0000000000,0.0516215503,0.6041175481,0.0515986266,-0.9986679036
0.0000000000,0.0522254138,0.6036084071,0.0522016762,-0.9986365630
0.0000000000,0.0528287651,0.6030933529,0.0528041955,-0.9986048853
0.0000000000,0.0534315985,0.6025723906,0.0534061782,-0.9985728717
0.0000000000,0.0540339079,0.6020455255,0.0540076183,-0.9985405235
0.0000000000,0.0546356876,0.6015127629,0.0546085099,-0.9985078421
0.0000000000,0.0552369315,0.6009741083,0.0552088467,-0.9984748285
0.0000000000,0.0558376338,0.6004295672,0.0558086229,-0.9984414843
0.0000000000,0.0564377887,0.5998791450,0.0564078323,-0.9984078107
0.0000000000,0.0570373902,0.5993228474,0.0570064689,-0.9983738090
0.0000000000,0.0576364324,0.5987606800,0.0576045268,-0.9983394806
0.0000000000,0.0582349096,0.5981926485,0.0582019998,-0.9983048268
0.0000000000,0.0588328158,0.5976187587,0.0587988820,-0.9982698490
0.0000000000,0.0594301451,0.5970390164,0.0593951673,-0.9982345486
0.0000000000,0.0600268918,0.5964534274,0.0599908499,-0.9981989270
0.0000000000,0.0606230500,0.5958619979,0.0605859237,-0.9981629856
0.0000000000,0.0612186139,0.5952647336,0.0611803827,-0.9981267258
0.0000000000,0.0618135776,0.5946616408,0.0617742210,-0.9980901490
0.0000000000,0.0624079352,0.5940527255,0.0623674326,-0.9980532568
0.0000000000,0.0630016811,0.5934379938,0.0629600115,-0.9980160504
0.0000000000,0.0635948093,0.5928174521,0.0635519519,-0.9979785315
0.0000000000,0.0641873141,0.5921911066,0.0641432477,-0.9979407015
0.0000000000,0.0647791896,0.5915589637,0.0647338931,-0.9979025619
0.0000000000,0.0653704301,0.5909210298,0.0653238822,-0.9978641142
0.0000000000,0.0659610297,0.5902773113,0.0659132089,-0.9978253599
0.0000000000,0.0665509827,0.5896278148,0.0665018675,-0.9977863006
0.0000000000,0.0671402834,0.5889725469,0.0670898521,-0.9977469377
0.0000000000,0.0677289259,0.5883115142,0.0676771567,-0.9977072729
0.0000000000,0.0683169045,0.5876447233,0.0682637755,-0.9976673078
0.0000000000,0.0689042135,0.5869721811,0.0688497026,-0.9976270438
0.0000000000,0.0694908470,0.5862938944,0.0694349322,-0.9975864826
0.0000000000,0.0700767993,0.5856098701,0.0700194584,-0.9975456257
0.0000000000,0.0706620648,0.5849201150,0.0706032754,-0.9975044749
0.0000000000,0.0712466376,0.5842246361,0.0711863773,-0.9974630317
0.0000000000,0.0718305122,0.5835234406,0.0717687584,-0.9974212978
0.0000000000,0.0724136826,0.5828165355,0.0723504128,-0.9973792748
0.0000000000,0.0729961433,0.5821039279,0.0729313347,-0.9973369643
0.0000000000,0.0735778886,0.5813856251,0.0735115184,-0.9972943681
0.0000000000,0.0741589127,0.5806616344,0.0740909580,-0.9972514878
0.0000000000,0.0747392100,0.5799319630,0.0746696478,-0.9972083251
0.0000000000,0.0753187747,0.5791966183,0.0752475820,-0.9971648818
0.0000000000,0.0758976013,0.5784556079,0.0758247550,-0.9971211594
0.0000000000,0.0764756841,0.5777089392,0.0764011608,-0.9970771598
0.0000000000,0.0770530173,0.5769566197,0.0769767938,-0.9970328847
0.0000000000,0.0776295954,0.5761986570,0.0775516483,-0.9969883359
0.0000000000,0.0782054127,0.5754350589,0.0781257186,-0.9969435150
0.0000000000,0.0787804637,0.5746658330,0.0786989989,-0.9968984239
0.0000000000,0.0793547425,0.5738909871,0.0792714836,-0.9968530643
0.0000000000,0.0799282438,0.5731105291,0.0798431670,-0.9968074381
0.0000000000,0.0805009617,0.5723244668,0.0804140434,-0.9967615470
0.0000000000,0.0810728908,0.5715328082,0.0809841072,-0.9967153929
0.0000000000,0.0816440255,0.5707355613,0.0815533526,-0.9966689775
0.0000000000,0.0822143601,0.5699327341,0.0821217742,-0.9966223027
0.0000000000,0.0827838891,0.5691243348,0.0826893661,-0.9965753703
0.0000000000,0.0833526069,0.5683103715,0.0832561229,-0.9965281822
0.0000000000,0.0839205080,0.5674908524,0.0838220388,-0.9964807403
0.0000000000,0.0844875868,0.5666657859,0.0843871084,-0.9964330464
0.0000000000,0.0850538377,0.5658351802,0.0849513260,-0.9963851024
0.0000000000,0.0856192553,0.5649990437,0.0855146860,-0.9963369101
0.0000000000,0.0861838339,0.5641573848,0.0860771830,-0.9962884716
0.0000000000,0.0867475682,0.5633102122,0.0866388112,-0.9962397886
0.0000000000,0.0873104525,0.5624575342,0.0871995652,-0.9961908632
0.0000000000,0.0878724814,0.5615993596,0.0877594395,-0.9961416971
0.0000000000,0.0884336494,0.5607356969,0.0883184284,-0.9960922925
0.0000000000,0.0889939510,0.5598665549,0.0888765266,-0.9960426512
0.0000000000,0.0895533807,0.5589919424,0.0894337285,-0.9959927752
0.0000000000,0.0901119331,0.5581118681,0.0899900287,-0.9959426664
0.0000000000,0.0906696026,0.5572263410,0.0905454216,-0.9958923268
0.0000000000,0.0912263839,0.5563353699,0.0910999017,-0.9958417585
0.0000000000,0.0917822716,0.5554389639,0.0916534637,-0.9957909633
0.0000000000,0.0923372601,0.5545371320,0.0922061021,-0.9957399433
0.0000000000,0.0928913440,0.5536298832,0.0927578115,-0.9956887006
0.0000000000,0.0934445180,0.5527172268,0.0933085864,-0.9956372370
0.0000000000,0.0939967767,0.5517991718,0.0938584214,-0.9955855547
0.0000000000,0.0945481146,0.5508757277,0.0944073111,-0.9955336557
0.0000000000,0.0950985263,0.5499469035,0.0949552502,-0.9954815420
0.0000000000,0.0956480066,0.5490127088,0.0955022333,-0.9954292157
0.0000000000,0.0961965500,0.5480731528,0.0960482550,-0.9953766788
0.0000000000,0.0967441511,0.5471282452,0.0965933100,-0.9953239334
0.0000000000,0.0972908047,0.5461779953,0.0971373929,-0.9952709816
0.0000000000,0.0978365053,0.5452224127,0.0976804985,-0.9952178255
0.0000000000,0.0983812477,0.5442615071,0.0982226213,-0.9951644671
0.0000000000,0.0989250266,0.5432952881,0.0987637561,-0.9951109086
0.0000000000,0.0994678365,0.5423237655,0.0993038977,-0.9950571521
0.0000000000,0.1000096723,0.5413469489,0.0998430407,-0.9950031996
0.0000000000,0.1005505287,0.5403648483,0.1003811798,-0.9949490533
0.0000000000,0.1010904003,0.5393774735,0.1009183099,-0.9948947154
0.0000000000,0.1016292819,0.5383848344,0.1014544257,-0.9948401879
0.0000000000,0.1021671682,0.5373869410,0.1019895219,-0.9947854731
0.0000000000,0.1027040540,0.5363838033,0.1025235934,-0.9947305730
0.0000000000,0.1032399340,0.5353754314,0.1030566349,-0.9946754898
0.0000000000,0.1037748031,0.5343618355,0.1035886413,-0.9946202257
0.0000000000,0.1043086560,0.5333430257,0.1041196074,-0.9945647829
0.0000000000,0.1048414874,0.5323190122,0.1046495279,-0.9945091635
0.0000000000,0.1053732923,0.5312898054,0.1051783979,-0.9944533698
0.0000000000,0.1059040653,0.5302554155,0.1057062121,-0.9943974038
0.0000000000,0.1064338014,0.5292158530,0.1062329654,-0.9943412679
0.0000000000,0.1069624953,0.5281711282,0.1067586527,-0.9942849642
0.0000000000,0.1074901419,0.5271212517,0.1072832689,-0.9942284950
0.0000000000,0.1080167361,0.5260662340,0.1078068090,-0.9941718624
0.0000000000,0.1085422727,0.5250060857,0.1083292678,-0.9941150687
0.0000000000,0.1090667466,0.5239408173,0.1088506402,-0.9940581161
0.0000000000,0.1095901526,0.5228704397,0.1093709213,-0.9940010068
0.0000000000,0.1101124857,0.5217949634,0.1098901060,-0.9939437432
0.0000000000,0.1106337408,0.5207143994,0.1104081893,-0.9938863274
0.0000000000,0.1111539128,0.5196287584,0.1109251662,-0.9938287617
0.0000000000,0.1116729967,0.5185380513,0.1114410317,-0.9937710483
0.0000000000,0.1121909873,0.5174422890,0.1119557808,-0.9937131896
0.0000000000,0.1127078796,0.5163414825,0.1124694085,-0.9936551878
0.0000000000,0.1132236685,0.5152356429,0.1129819099,-0.9935970451
0.0000000000,0.1137383492,0.5141247811,0.1134932801,-0.9935387639
0.0000000000,0.1142519164,0.5130089084,0.1140035140,-0.9934803465
0.0000000000,0.1147643653,0.5118880359,0.1145126070,-0.9934217950
0.0000000000,0.1152756908,0.5107621748,0.1150205539,-0.9933631120
0.0000000000,0.1157858880,0.5096313364,0.1155273499,-0.9933042995
0.0000000000,0.1162949519,0.5084955320,0.1160329903,-0.9932453600
0.0000000000,0.1168028774,0.5073547729,0.1165374700,-0.9931862958
0.0000000000,0.1173096598,0.5062090706,0.1170407843,-0.9931271091
0.0000000000,0.1178152939,0.5050584366,0.1175429283,-0.9930678023
0.0000000000,0.1183197750,0.5039028822,0.1180438972,-0.9930083778
0.0000000000,0.1188230981,0.5027424192,0.1185436862,-0.9929488378
0.0000000000,0.1193252582,0.5015770590,0.1190422906,-0.9928891847
0.0000000000,0.1198262505,0.5004068133,0.1195397055,-0.9928294208
0.0000000000,0.1203260702,0.4992316939,0.1200359262,-0.9927695485
0.0000000000,0.1208247123,0.4980517124,0.1205309480,-0.9927095701
0.0000000000,0.1213221720,0.4968668806,0.1210247661,-0.9926494880
0.0000000000,0.1218184445,0.4956772104,0.1215173757,-0.9925893045
0.0000000000,0.1223135248,0.4944827137,0.1220087723,-0.9925290220
0.0000000000,0.1228074083,0.4932834023,0.1224989511,-0.9924686428
0.0000000000,0.1233000900,0.4920792882,0.1229879074,-0.9924081694
0.0000000000,0.1237915653,0.4908703836,0.1234756365,-0.9923476040
0.0000000000,0.1242818292,0.4896567003,0.1239621339,-0.9922869491
0.0000000000,0.1247708771,0.4884382505,0.1244473949,-0.9922262070
0.0000000000,0.1252587041,0.4872150465,0.1249314148,-0.9921653802
0.0000000000,0.1257453056,0.4859871002,0.1254141892,-0.9921044709
0.0000000000,0.1262306767,0.4847544241,0.1258957133,-0.9920434816
0.0000000000,0.1267148129,0.4835170305,0.1263759826,-0.9919824147
0.0000000000,0.1271977092,0.4822749315,0.1268549925,-0.9919212725
0.0000000000,0.1276793612,0.4810281396,0.1273327386,-0.9918600575
0.0000000000,0.1281597640,0.4797766673,0.1278092162,-0.9917987721
0.0000000000,0.1286389129,0.4785205270,0.1282844209,-0.9917374186
0.0000000000,0.1291168035,0.4772597311,0.1287583481,-0.9916759994
0.0000000000,0.1295934309,0.4759942924,0.1292309934,-0.9916145170
0.0000000000,0.1300687905,0.4747242233,0.1297023524,-0.9915529738
0.0000000000,0.1305428778,0.4734495364,0.1301724204,-0.9914913721
0.0000000000,0.1310156880,0.4721702446,0.1306411931,-0.9914297144
0.0000000000,0.1314872167,0.4708863605,0.1311086661,-0.9913680031
0.0000000000,0.1319574592,0.4695978968,0.1315748350,-0.9913062407
0.0000000000,0.1324264110,0.4683048665,0.1320396953,-0.9912444294
0.0000000000,0.1328940674,0.4670072823,0.1325032427,-0.9911825718
0.0000000000,0.1333604240,0.4657051572,0.1329654728,-0.9911206703
0.0000000000,0.1338254763,0.4643985041,0.1334263813,-0.9910587272
0.0000000000,0.1342892195,0.4630873359,0.1338859638,-0.9909967451
0.0000000000,0.1347516494,0.4617716658,0.1343442159,-0.9909347262
0.0000000000,0.1352127614,0.4604515068,0.1348011335,-0.9908726732
0.0000000000,0.1356725509,0.4591268719,0.1352567121,-0.9908105883
0.0000000000,0.1361310136,0.4577977745,0.1357109476,-0.9907484740
0.0000000000,0.1365881450,0.4564642276,0.1361638356,-0.9906863327
0.0000000000,0.1370439406,0.4551262444,0.1366153719,-0.9906241670
0.0000000000,0.1374983960,0.4537838384,0.1370655523,-0.9905619791
0.0000000000,0.1379515068,0.4524370227,0.1375143726,-0.9904997715
0.0000000000,0.1384032686,0.4510858109,0.1379618285,-0.9904375467
0.0000000000,0.1388536770,0.4497302161,0.1384079158,-0.9903753071
0.0000000000,0.1393027276,0.4483702520,0.1388526305,-0.9903130551
0.0000000000,0.1397504160,0.4470059320,0.1392959683,-0.9902507931
0.0000000000,0.1401967380,0.4456372697,0.1397379251,-0.9901885236
0.0000000000,0.1406416891,0.4442642785,0.1401784967,-0.9901262491
0.0000000000,0.1410852651,0.4428869721,0.1406176791,-0.9900639718
0.0000000000,0.1415274616,0.4415053642,0.1410554682,-0.9900016944
0.0000000000,0.1419682744,0.4401194684,0.1414918599,-0.9899394191
0.0000000000,0.1424076992,0.4387292985,0.1419268501,-0.9898771486
0.0000000000,0.1428457316,0.4373348682,0.1423604348,-0.9898148850
0.0000000000,0.1432823675,0.4359361913,0.1427926099,-0.9897526310
0.0000000000,0.1437176026,0.4345332818,0.1432233714,-0.9896903889
0.0000000000,0.1441514326,0.4331261534,0.1436527154,-0.9896281612
0.0000000000,0.1445838535,0.4317148202,0.1440806378,-0.9895659502
0.0000000000,0.1450148609,0.4302992960,0.1445071346,-0.9895037585
0.0000000000,0.1454444507,0.4288795949,0.1449322020,-0.9894415884
0.0000000000,0.1458726187,0.4274557309,0.1453558359,-0.9893794424
0.0000000000,0.1462993607,0.4260277181,0.1457780325,-0.9893173228
0.0000000000,0.1467246727,0.4245955706,0.1461987878,-0.9892552322
0.0000000000,0.1471485505,0.4231593026,0.1466180980,-0.9891931729
0.0000000000,0.1475709900,0.4217189282,0.1470359591,-0.9891311474
0.0000000000,0.1479919870,0.4202744618,0.1474523674,-0.9890691580
0.0000000000,0.1484115375,0.4188259175,0.1478673189,-0.9890072073
0.0000000000,0.1488296375,0.4173733098,0.1482808098,-0.9889452975
0.0000000000,0.1492462828,0.4159166528,0.1486928363,-0.9888834312
0.0000000000,0.1496614694,0.4144559611,0.1491033947,-0.9888216107
0.0000000000,0.1500751934,0.4129912491,0.1495124811,-0.9887598384
0.0000000000,0.1504874506,0.4115225311,0.1499200918,-0.9886981168
0.0000000000,0.1508982371,0.4100498217,0.1503262230,-0.9886364482
0.0000000000,0.1513075489,0.4085731354,0.1507308709,-0.9885748351
0.0000000000,0.1517153821,0.4070924869,0.1511340320,-0.9885132798
0.0000000000,0.1521217326,0.4056078906,0.1515357023,-0.9884517848
0.0000000000,0.1525265965,0.4041193613,0.1519358784,-0.9883903525
0.0000000000,0.1529299700,0.4026269136,0.1523345565,-0.9883289852
0.0000000000,0.1533318491,0.4011305622,0.1527317329,-0.9882676853
0.0000000000,0.1537322298,0.3996303219,0.1531274040,-0.9882064552
0.0000000000,0.1541311084,0.3981262075,0.1535215662,-0.9881452974
0.0000000000,0.1545284810,0.3966182337,0.1539142159,-0.9880842141
0.0000000000,0.1549243436,0.3951064155,0.1543053495,-0.9880232078
0.0000000000,0.1553186925,0.3935907677,0.1546949633,-0.9879622808
0.0000000000,0.1557115239,0.3920713053,0.1550830539,-0.9879014356
0.0000000000,0.1561028339,0.3905480432,0.1554696178,-0.9878406744
0.0000000000,0.1564926187,0.3890209964,0.1558546513,-0.9877799996
0.0000000000,0.1568808746,0.3874901800,0.1562381509,-0.9877194137
0.0000000000,0.1572675978,0.3859556089,0.1566201132,-0.9876589189
0.0000000000,0.1576527846,0.3844172984,0.1570005347,-0.9875985177
0.0000000000,0.1580364312,0.3828752635,0.1573794120,-0.9875382123
0.0000000000,0.1584185339,0.3813295194,0.1577567415,-0.9874780051
0.0000000000,0.1587990890,0.3797800813,0.1581325199,-0.9874178984
0.0000000000,0.1591780928,0.3782269644,0.1585067437,-0.9873578947
0.0000000000,0.1595555417,0.3766701841,0.1588794095,-0.9872979962
0.0000000000,0.1599314319,0.3751097555,0.1592505140,-0.9872382052
0.0000000000,0.1603057600,0.3735456941,0.1596200537,-0.9871785241
0.0000000000,0.1606785221,0.3719780152,0.1599880254,-0.9871189552
0.0000000000,0.1610497148,0.3704067342,0.1603544257,-0.9870595008
0.0000000000,0.1614193344,0.3688318665,0.1607192513,-0.9870001633
0.0000000000,0.1617873773,0.3672534276,0.1610824989,-0.9869409448
0.0000000000,0.1621538401,0.3656714330,0.1614441651,-0.9868818478
0.0000000000,0.1625187190,0.3640858983,0.1618042468,-0.9868228745
0.0000000000,0.1628820107,0.3624968389,0.1621627406,-0.9867640273
0.0000000000,0.1632437115,0.3609042705,0.1625196434,-0.9867053083
0.0000000000,0.1636038181,0.3593082087,0.1628749519,-0.9866467200
0.0000000000,0.1639623268,0.3577086692,0.1632286628,-0.9865882645
0.0000000000,0.1643192343,0.3561056676,0.1635807732,-0.9865299441
0.0000000000,0.1646745370,0.3544992197,0.1639312796,-0.9864717612
0.0000000000,0.1650282315,0.3528893411,0.1642801790,-0.9864137179
0.0000000000,0.1653803145,0.3512760478,0.1646274683,-0.9863558165
0.0000000000,0.1657307825,0.3496593555,0.1649731443,-0.9862980592
0.0000000000,0.1660796321,0.3480392800,0.1653172040,-0.9862404484
0.0000000000,0.1664268599,0.3464158372,0.1656596442,-0.9861829862
0.0000000000,0.1667724627,0.3447890431,0.1660004618,-0.9861256749
0.0000000000,0.1671164369,0.3431589135,0.1663396538,-0.9860685167
0.0000000000,0.1674587794,0.3415254644,0.1666772172,-0.9860115138
0.0000000000,0.1677994868,0.3398887118,0.1670131489,-0.9859546684
0.0000000000,0.1681385557,0.3382486718,0.1673474459,-0.9858979827
0.0000000000,0.1684759830,0.3366053603,0.1676801052,-0.9858414590
0.0000000000,0.1688117654,0.3349587935,0.1680111239,-0.9857850994
0.0000000000,0.1691458995,0.3333089874,0.1683404990,-0.9857289061
0.0000000000,0.1694783823,0.3316559583,0.1686682276,-0.9856728813
0.0000000000,0.1698092104,0.3299997222,0.1689943066,-0.9856170272
0.0000000000,0.1701383806,0.3283402954,0.1693187333,-0.9855613459
0.0000000000,0.1704658899,0.3266776940,0.1696415047,-0.9855058396
0.0000000000,0.1707917350,0.3250119345,0.1699626179,-0.9854505104
0.0000000000,0.1711159127,0.3233430329,0.1702820701,-0.9853953606
0.0000000000,0.1714384200,0.3216710057,0.1705998584,-0.9853403921
0.0000000000,0.1717592537,0.3199958691,0.1709159800,-0.9852856072
0.0000000000,0.1720784107,0.3183176396,0.1712304321,-0.9852310080
0.0000000000,0.1723958879,0.3166363335,0.1715432119,-0.9851765966
0.0000000000,0.1727116823,0.3149519673,0.1718543166,-0.9851223751
0.0000000000,0.1730257909,0.3132645573,0.1721637434,-0.9850683456
0.0000000000,0.1733382105,0.3115741201,0.1724714897,-0.9850145102
0.0000000000,0.1736489381,0.3098806722,0.1727775526,-0.9849608710
0.0000000000,0.1739579708,0.3081842301,0.1730819294,-0.9849074300
0.0000000000,0.1742653056,0.3064848103,0.1733846176,-0.9848541894
0.0000000000,0.1745709394,0.3047824294,0.1736856143,-0.9848011512
0.0000000000,0.1748748694,0.3030771041,0.1739849168,-0.9847483174
0.0000000000,0.1751770927,0.3013688509,0.1742825227,-0.9846956902
0.0000000000,0.1754776062,0.2996576865,0.1745784292,-0.9846432715
0.0000000000,0.1757764071,0.2979436277,0.1748726337,-0.9845910633
0.0000000000,0.1760734925,0.2962266910,0.1751651336,-0.9845390678
0.0000000000,0.1763688595,0.2945068933,0.1754559263,-0.9844872868
0.0000000000,0.1766625053,0.2927842513,0.1757450093,-0.9844357225
0.0000000000,0.1769544271,0.2910587818,0.1760323800,-0.9843843767
0.0000000000,0.1772446219,0.2893305017,0.1763180359,-0.9843332516
0.0000000000,0.1775330871,0.2875994276,0.1766019745,-0.9842823490
0.0000000000,0.1778198199,0.2858655765,0.1768841932,-0.9842316710
0.0000000000,0.1781048174,0.2841289654,0.1771646895,-0.9841812195
0.0000000000,0.1783880769,0.2823896110,0.1774434611,-0.9841309964
0.0000000000,0.1786695957,0.2806475303,0.1777205055,-0.9840810037
0.0000000000,0.1789493710,0.2789027403,0.1779958201,-0.9840312434
0.0000000000,0.1792274003,0.2771552580,0.1782694027,-0.9839817173
0.0000000000,0.1795036807,0.2754051003,0.1785412507,-0.9839324274
0.0000000000,0.1797782096,0.2736522843,0.1788113619,-0.9838833756
0.0000000000,0.1800509844,0.2718968271,0.1790797338,-0.9838345638
0.0000000000,0.1803220024,0.2701387456,0.1793463641,-0.9837859938
0.0000000000,0.1805912610,0.2683780571,0.1796112505,-0.9837376676
0.0000000000,0.1808587576,0.2666147786,0.1798743906,-0.9836895870
0.0000000000,0.1811244897,0.2648489273,0.1801357821,-0.9836417539
0.0000000000,0.1813884546,0.2630805203,0.1803954227,-0.9835941701
0.0000000000,0.1816506499,0.2613095748,0.1806533103,-0.9835468375
0.0000000000,0.1819110729,0.2595361081,0.1809094424,-0.9834997578
0.0000000000,0.1821697212,0.2577601373,0.1811638169,-0.9834529330
0.0000000000,0.1824265924,0.2559816797,0.1814164316,-0.9834063648
0.0000000000,0.1826816838,0.2542007527,0.1816672842,-0.9833600550
0.0000000000,0.1829349931,0.2524173734,0.1819163726,-0.9833140055
0.0000000000,0.1831865177,0.2506315592,0.1821636946,-0.9832682179
0.0000000000,0.1834362554,0.2488433275,0.1824092480,-0.9832226941
0.0000000000,0.1836842036,0.2470526956,0.1826530307,-0.9831774359
0.0000000000,0.1839303600,0.2452596808,0.1828950405,-0.9831324449
0.0000000000,0.1841747221,0.2434643007,0.1831352755,-0.9830877229
0.0000000000,0.1844172878,0.2416665725,0.1833737334,-0.9830432716
0.0000000000,0.1846580545,0.2398665138,0.1836104122,-0.9829990928
0.0000000000,0.1848970200,0.2380641421,0.1838453098,-0.9829551882
0.0000000000,0.1851341820,0.2362594747,0.1840784243,-0.9829115595
0.0000000000,0.1853695382,0.2344525292,0.1843097535,-0.9828682082
0.0000000000,0.1856030863,0.2326433232,0.1845392955,-0.9828251362
0.0000000000,0.1858348241,0.2308318741,0.1847670482,-0.9827823451
0.0000000000,0.1860647493,0.2290181996,0.1849930098,-0.9827398365
0.0000000000,0.1862928598,0.2272023171,0.1852171782,-0.9826976121
